Date	SST	SSS	NO3	PO4	Si	Fe	Chl-a	Oxygen	SPCO2
18/11/2023	30.73337173	34.78811646	0.002722027	0.170706257	1.580362082	0.000776073	0.13214314	201.8534546	42.98907089
19/11/2023	30.70770073	34.81314087	0.00247969	0.171521172	1.570997119	0.000758243	0.130540624	201.6720276	42.99785614
20/11/2023	30.55015755	34.82182312	0.001966679	0.173225999	1.560700178	0.00074437	0.127452523	201.339035	42.89047623
21/11/2023	30.30077553	34.81360626	0.001919069	0.175536677	1.551492095	0.000741668	0.123563796	201.0753937	42.55566406
22/11/2023	30.24231529	34.80597687	0.001930676	0.177633017	1.545949101	0.000743766	0.121334732	200.9215851	42.28237152
23/11/2023	30.44863129	34.81148911	0.002570726	0.179179713	1.542224526	0.000744958	0.122000791	200.6008759	42.37998581
24/11/2023	30.45337296	34.79127502	0.003137371	0.180177182	1.541087747	0.000743467	0.124541648	200.4286652	42.50935364
25/11/2023	30.76849747	34.80680466	0.003697924	0.179643124	1.544953704	0.00073938	0.127501249	200.2308044	42.74089813
26/11/2023	30.46603394	34.72452927	0.00339238	0.17958352	1.552889705	0.000741413	0.127616227	199.8289337	42.65105438
27/11/2023	30.42668343	34.83421707	0.003013741	0.18190524	1.571760893	0.000757637	0.12534523	200.0712891	42.340271
28/11/2023	30.83751869	34.84036255	0.003593602	0.18354328	1.601721048	0.000775708	0.126816884	200.4640808	42.70308304
29/11/2023	30.90897751	34.83443451	0.003676197	0.182597548	1.637771964	0.000795908	0.131385565	200.7077026	43.10861969
30/11/2023	31.01879501	34.82790756	0.003472403	0.18198505	1.659725189	0.000815561	0.134319484	200.7036743	43.24058914
01/12/2023	31.26879311	34.79392242	0.003572823	0.182444006	1.663722992	0.000829169	0.135902882	200.9358215	43.52433395
02/12/2023	31.36899757	34.81169128	0.003544455	0.181825712	1.680494905	0.000846544	0.137627363	201.2455139	43.7509613
03/12/2023	31.35638618	34.8153038	0.003201853	0.179110855	1.729128838	0.000878969	0.140004918	201.2643585	43.72742462
04/12/2023	31.28569984	34.85653687	0.002793776	0.175757006	1.788980961	0.000923309	0.141445681	201.259552	43.63659668
05/12/2023	31.29934692	34.84358215	0.003112693	0.173655599	1.81133759	0.000942533	0.142137334	201.2035217	43.60803604
06/12/2023	31.18767357	34.78635406	0.003721574	0.172546878	1.789458632	0.000931489	0.141789287	200.4838257	43.3277092
07/12/2023	30.8632946	34.60633087	0.003033419	0.173210546	1.764747381	0.000917781	0.137594804	200.2360992	42.84890747
08/12/2023	30.90126991	34.76865768	0.00207244	0.173281297	1.783685923	0.000926568	0.13079837	200.372406	42.78155899
09/12/2023	30.46084023	34.75198746	0.001599605	0.167873204	1.867707372	0.000961702	0.125086591	200.4061432	42.62813568
10/12/2023	30.35396194	34.79648209	0.001784	0.16223073	1.935450315	0.000983954	0.12304084	200.0993042	42.35942078
11/12/2023	30.29801369	34.81103897	0.001431471	0.160890192	1.949471712	0.000978638	0.1207693	200.1424561	42.3437767
12/12/2023	30.25373077	34.82304382	0.001427108	0.16001384	1.941727161	0.000964603	0.120027408	199.6675415	42.28780365
13/12/2023	30.16956902	34.82175827	0.001569084	0.158547744	1.939661384	0.000949963	0.120059676	199.04245	42.22367477
14/12/2023	30.07800865	34.82410431	0.001362781	0.157805368	1.933057189	0.000936326	0.119493164	199.0105591	42.10937119
15/12/2023	29.95552826	34.8360405	0.00123298	0.157785431	1.924779534	0.000927653	0.118400358	199.0703735	41.92246246
16/12/2023	29.68587875	34.80848312	0.001370639	0.158750191	1.91388607	0.000914293	0.116683833	199.3589172	41.5981369
17/12/2023	29.56288147	34.78388214	0.001446959	0.159263641	1.901916742	0.000900229	0.117430925	199.4542389	41.27331543
18/12/2023	29.52488518	34.7734108	0.001465813	0.158857808	1.889587402	0.000889647	0.118670627	199.4212646	41.11717606
19/12/2023	29.58759689	34.7707634	0.001616752	0.158476427	1.872471094	0.00088248	0.119222723	199.3615112	41.09494781
20/12/2023	29.55052567	34.75800323	0.001610084	0.158781573	1.840650439	0.000871626	0.118580878	199.302887	41.07170868
21/12/2023	29.59829903	34.76372528	0.001794846	0.161106408	1.783953309	0.00085433	0.117762782	199.2180328	41.05158997
22/12/2023	29.72169113	34.77163696	0.002134233	0.165297687	1.718706131	0.000840273	0.117569961	199.0608521	41.16689301
23/12/2023	29.7913723	34.76292801	0.002376483	0.167343467	1.680930018	0.000835353	0.118734509	198.8311462	41.30368042
24/12/2023	29.79602051	34.72612381	0.002241069	0.167111218	1.662751913	0.00083673	0.119387142	198.6515656	41.31694031
25/12/2023	29.79224014	34.66728592	0.00188465	0.164072245	1.661794782	0.000840943	0.118861057	198.6164093	41.27626038
26/12/2023	29.6778183	34.61709976	0.001593455	0.15244855	1.706456304	0.000846403	0.117592081	198.9098969	41.21055222
27/12/2023	29.86416817	34.58373642	0.002270956	0.141738832	1.772531867	0.000849881	0.1189861	199.1172028	41.32261658
28/12/2023	29.93153763	34.54468155	0.003000928	0.133101851	1.829509377	0.000853847	0.121976517	199.1280212	41.55444717
29/12/2023	30.20115852	34.49966049	0.00412741	0.125405639	1.891587138	0.000856419	0.125188902	199.383255	41.80046463
30/12/2023	30.48110771	34.41788864	0.004544018	0.11715205	1.967407703	0.00085854	0.129917383	199.7441101	42.18794632
31/12/2023	30.79666519	34.32431412	0.00512472	0.105325885	2.061190367	0.000871706	0.134314984	199.9978027	42.60366058
01/01/2024	30.54974174	34.15812302	0.004620947	0.091930963	2.156171322	0.000899883	0.13479574	200.2474976	42.56018829
02/01/2024	30.5771904	34.07899857	0.004789081	0.084725797	2.195286989	0.000921182	0.135055184	200.1231689	42.28096008
03/01/2024	30.31292915	34.02067184	0.00451088	0.085930698	2.183205366	0.000939084	0.134721845	200.0732269	41.92715836
04/01/2024	30.46307373	34.03404617	0.004272419	0.089945309	2.185734749	0.000963138	0.137113869	200.1060944	41.70069504
05/01/2024	30.76394272	34.05080032	0.003867735	0.091875985	2.199979782	0.000997263	0.138595298	199.907608	41.95514297
06/01/2024	30.43743706	34.05063248	0.002566896	0.09761624	2.203437805	0.001066148	0.13407369	200.0102997	41.79763412
07/01/2024	30.53253746	34.12130737	0.002796599	0.099067479	2.193279028	0.001085484	0.13128005	199.8861847	41.65570831
08/01/2024	30.48467636	34.14995575	0.002347882	0.097639248	2.184221745	0.001075237	0.129082322	199.592392	41.78157425
09/01/2024	30.2755909	34.22200775	0.0017154	0.099730812	2.172434568	0.001085286	0.12460123	199.5632477	41.62662888
10/01/2024	30.27350998	34.23180771	0.001948384	0.09079662	2.212812185	0.00104338	0.123272091	199.061203	41.62332153
11/01/2024	30.26690292	34.21951675	0.00187313	0.080706187	2.292050362	0.001017146	0.123267882	198.8294678	41.76475525
12/01/2024	30.21125984	34.25930786	0.001588264	0.078983612	2.328953028	0.001018386	0.121753596	198.9551392	41.7544632
13/01/2024	30.26262093	34.24958038	0.001535688	0.077698059	2.351180315	0.001016636	0.120476224	198.887146	41.78978729
14/01/2024	30.18585014	34.28022766	0.001426809	0.081073076	2.377844334	0.001018876	0.118273258	199.1400909	41.80341721
15/01/2024	29.98270226	34.35871506	0.001496968	0.0846233	2.436453819	0.001032916	0.11980027	199.3345032	41.69953537
16/01/2024	29.66993904	34.27122116	0.0016887	0.084712096	2.493374109	0.001081371	0.124775805	199.452301	41.42308044
17/01/2024	29.80503845	34.21512222	0.001718048	0.082055733	2.526450396	0.001150311	0.12918666	199.3498993	41.20474243
18/01/2024	30.0222683	34.15500259	0.001663813	0.083795778	2.542381525	0.001220567	0.127001002	198.8465729	41.21398544
19/01/2024	30.36502457	34.21949005	0.001658332	0.090504222	2.517850876	0.001282354	0.126102835	198.734024	41.42071533
20/01/2024	30.55028152	34.3223877	0.001635012	0.096824095	2.434473515	0.001288251	0.125193983	198.8543091	41.76473236
21/01/2024	30.34889984	34.37496948	0.001858948	0.100662202	2.349861383	0.001236514	0.120251276	198.9692383	41.76603699
22/01/2024	30.17427826	34.37439728	0.001857261	0.09808407	2.343431234	0.001201248	0.119629219	198.6505432	41.51163864
23/01/2024	30.16040611	34.3523674	0.001808511	0.094190732	2.385339022	0.00120021	0.119565405	198.3662109	41.40251923
24/01/2024	30.16315269	34.33817291	0.001848599	0.092143379	2.418631792	0.001216239	0.119263321	198.2146912	41.41469193
25/01/2024	30.06200981	34.35120392	0.001733742	0.092523605	2.420711756	0.00120728	0.117996767	198.3706665	41.39467621
26/01/2024	30.02736855	34.38160324	0.001599563	0.093592912	2.414927244	0.001196217	0.116932593	198.4207001	41.32735062
27/01/2024	29.95442009	34.39303207	0.001658751	0.09379153	2.409048557	0.001184345	0.114637792	198.3830566	41.23306274
28/01/2024	29.92237282	34.44511414	0.001871635	0.093391769	2.405500412	0.001175127	0.113195829	198.3219299	41.16645813
29/01/2024	29.98262596	34.43285751	0.001878427	0.092833914	2.406139612	0.00117323	0.112425059	198.3000641	41.20551682
30/01/2024	30.07476044	34.40866852	0.001986041	0.092177935	2.40735507	0.001174708	0.112153299	198.2038727	41.25766754
31/01/2024	30.01502991	34.39919662	0.002100446	0.091397479	2.410771608	0.001166037	0.111694142	198.1378784	41.21492386
01/02/2024	29.89964485	34.40913773	0.002048385	0.090675019	2.415611029	0.00115364	0.111547254	198.216568	41.08985901
02/02/2024	29.90398026	34.4213562	0.002127843	0.089723729	2.426487684	0.001145925	0.11268577	198.2397919	41.03052902
03/02/2024	30.12083054	34.38990784	0.002585179	0.088248275	2.445011377	0.00115934	0.115666531	198.1101685	41.17000198
04/02/2024	30.14858818	34.34987259	0.002564574	0.086791448	2.464203358	0.001199191	0.118202433	197.9133453	41.32516479
05/02/2024	30.04089928	34.35065079	0.002224253	0.086017445	2.478734255	0.001230035	0.116903774	197.8970947	41.26081848
06/02/2024	29.8754158	34.34079742	0.002360294	0.086429276	2.479484797	0.00121527	0.115872867	198.0872803	41.07567596
07/02/2024	29.83312607	34.37612152	0.002387233	0.087185174	2.476989269	0.001193934	0.117211521	198.2624969	40.92350388
08/02/2024	29.68668556	34.35895538	0.002578282	0.08764419	2.47693634	0.001176018	0.117659763	198.5261536	40.78246689
09/02/2024	30.06638908	34.34241486	0.00331908	0.087360278	2.477939367	0.001159159	0.118900381	198.7239227	40.9899559
10/02/2024	30.20475006	34.34491348	0.003564126	0.086190596	2.483074903	0.001151259	0.119869485	198.5661774	41.44859695
11/02/2024	29.9774456	34.33137894	0.002454047	0.0850683	2.495995283	0.001150085	0.117000885	198.4121857	41.39552689
12/02/2024	29.94924927	34.37592697	0.002536072	0.084066175	2.49946332	0.001144503	0.11553137	198.1186066	41.0722084
13/02/2024	29.74504089	34.36007309	0.002699739	0.083396927	2.501502275	0.001133226	0.114287712	198.1144714	40.89342499
14/02/2024	29.86143684	34.39938354	0.002944799	0.08274357	2.512871981	0.001132226	0.115057856	198.1701965	40.85952377
15/02/2024	30.04661751	34.38693237	0.003399587	0.081843957	2.526738644	0.001141873	0.117827177	198.1564941	41.23239517
16/02/2024	30.0030365	34.33775711	0.003068259	0.081289835	2.536913633	0.001144052	0.1200324	198.1865234	41.45462418
17/02/2024	30.00161362	34.30228806	0.002979926	0.081242919	2.541941881	0.001138485	0.1216323	198.1388702	41.39395523
18/02/2024	30.01871681	34.25437164	0.002798637	0.080975056	2.547357082	0.001134665	0.122228585	198.1208649	41.3637619
19/02/2024	29.85645103	34.26319504	0.002773477	0.080615677	2.555841446	0.00112813	0.120999068	198.3501892	41.21269608
20/02/2024	30.30172729	34.32309341	0.003133234	0.079579823	2.570691824	0.001127487	0.12134745	198.3681335	41.38573074
21/02/2024	30.61257362	34.26778793	0.003948757	0.078462921	2.578691483	0.001132946	0.123546474	198.3078003	41.90052032
22/02/2024	30.5219326	34.19779587	0.004338973	0.079516917	2.572811365	0.001136622	0.128133014	198.3619843	42.23176956
23/02/2024	30.59550476	34.1341095	0.003702189	0.082237996	2.554754257	0.001130961	0.13003391	198.4000549	42.44389343
24/02/2024	30.1926136	34.17791367	0.002546786	0.082759388	2.548190355	0.001120256	0.12694484	198.5105438	42.20914078
25/02/2024	30.08179283	34.18297577	0.002167878	0.083152913	2.546668768	0.001111003	0.125135392	198.3565063	41.85876846
26/02/2024	29.90718269	34.09400558	0.002031018	0.086761005	2.567219019	0.001112901	0.128579214	198.4238434	41.79572296
27/02/2024	29.81152725	33.90706635	0.001986006	0.092281342	2.625086308	0.001121122	0.138971046	198.96492	41.73443985
28/02/2024	30.08177185	33.7881546	0.002916154	0.095793918	2.672977448	0.00114173	0.147975311	199.4392395	41.94158936
29/02/2024	30.18840408	33.69348907	0.004618809	0.098838702	2.711756945	0.001187304	0.156091109	199.7403259	42.27761841
01/03/2024	30.23073578	33.63415909	0.005750407	0.099619038	2.722778797	0.001196649	0.159445107	199.7705841	42.2539711
02/03/2024	30.28664017	33.44630432	0.005518947	0.098519757	2.745504618	0.00120115	0.158861905	199.7693176	42.18312454
03/03/2024	30.74672127	33.35031509	0.00536231	0.095443428	2.837581396	0.001223651	0.156157628	199.7885284	42.44993591
04/03/2024	30.61112022	33.33044815	0.004146279	0.090361655	2.981953859	0.001260895	0.147473037	199.6243439	42.50645065
05/03/2024	30.43642044	33.52126312	0.003264996	0.088694654	3.024808884	0.001302639	0.140906036	199.5214386	42.22701263
06/03/2024	30.42329597	33.54845428	0.00356077	0.099108174	2.782443047	0.001292662	0.149965584	200.1139984	42.63294983
07/03/2024	30.25996208	33.57507324	0.003271933	0.109233715	2.547906876	0.001263214	0.161911264	200.7242889	42.88081741
08/03/2024	29.95005226	33.42356873	0.002608845	0.109828331	2.539669037	0.001254365	0.162501931	201.1298981	42.51546097
09/03/2024	29.94992828	33.38434982	0.002170003	0.105754755	2.666712761	0.001274871	0.162994862	201.0990753	42.16303635
10/03/2024	29.85651398	33.27660751	0.001864784	0.099166535	2.830799818	0.00129615	0.160395771	200.6846466	41.7804718
11/03/2024	29.66997147	33.19134521	0.001784929	0.097442254	2.872303963	0.001282158	0.172048986	200.4812927	41.29248047
12/03/2024	29.45291519	33.06789017	0.001845489	0.101018816	2.799384117	0.00127362	0.232368857	200.7706299	40.94973755
13/03/2024	29.54915237	32.97127151	0.001853069	0.099132419	2.885833979	0.001280586	0.259310573	200.8724213	40.86110687
14/03/2024	29.49193764	32.90019989	0.002486561	0.095407978	3.006825924	0.001298597	0.251964778	200.672699	40.69282532
15/03/2024	29.40948486	32.87498856	0.002803842	0.093391322	3.035491228	0.001300244	0.252490878	200.6760254	40.40011597
16/03/2024	29.40480995	32.88937378	0.002008749	0.094084412	2.983804226	0.001276842	0.231936976	200.6067505	40.24800491
17/03/2024	29.15389061	32.93171692	0.001855596	0.095389627	2.945453405	0.001243288	0.227940574	200.7604828	40.07715988
18/03/2024	29.48555565	32.94260788	0.002032047	0.091974296	3.00080204	0.00124674	0.203905478	200.3573303	40.08303833
19/03/2024	29.65719604	32.94435501	0.001712684	0.086448312	3.110031843	0.001286302	0.156214446	199.6454315	40.34622192
20/03/2024	29.78310394	32.94438171	0.001717748	0.083949856	3.158267975	0.001302169	0.129242226	199.2293396	40.48530197
21/03/2024	29.97537422	32.90129089	0.002182538	0.083470866	3.162824154	0.0012925	0.123586006	199.0662384	40.64837265
22/03/2024	29.93880081	32.89419174	0.002386532	0.083432868	3.153199673	0.001275567	0.123188056	199.0558319	40.69180679
23/03/2024	30.1881218	32.84641266	0.003498533	0.087369807	3.045425177	0.001211442	0.144014046	199.4369202	40.90393066
24/03/2024	30.14788628	32.83001328	0.004478536	0.097729445	2.838187695	0.001099749	0.198718637	201.1192932	41.35296631
25/03/2024	30.25123024	32.81207275	0.004272979	0.101940684	2.768347502	0.001062056	0.211049423	202.0447693	41.53154755
26/03/2024	29.99317932	32.81671906	0.002870072	0.101995364	2.767185688	0.00105589	0.201265112	202.3835297	41.48913193
27/03/2024	30.17777824	32.82514954	0.003555541	0.100862883	2.746137857	0.001044344	0.192170933	202.2095795	41.47911072
28/03/2024	30.22413063	32.76028061	0.004576469	0.101133719	2.705942631	0.001025314	0.186803028	201.8684998	41.4899292
29/03/2024	30.25616455	32.82417297	0.004019281	0.100371465	2.698745966	0.001017602	0.181404471	201.826004	41.47306824
30/03/2024	30.40569496	32.7692337	0.003490893	0.097980954	2.721564293	0.00101951	0.173999518	201.6274414	41.58457947
31/03/2024	30.40967369	32.66305161	0.002567913	0.093740545	2.776903629	0.001031488	0.16251725	200.8752747	41.47039032
01/04/2024	30.31253242	32.67039108	0.002320569	0.089403577	2.845635414	0.001050368	0.151502445	200.11586	41.248909
02/04/2024	29.98042488	32.73108673	0.002504193	0.088563591	2.871158123	0.001055672	0.148010388	199.9953461	40.88677216
03/04/2024	30.22073174	32.72903824	0.002928181	0.087342881	2.885190964	0.001056513	0.147594288	199.5387268	40.68346786
04/04/2024	30.02322769	32.6071434	0.00356593	0.085996285	2.89782238	0.001056169	0.145598412	199.3658447	40.57855988
05/04/2024	30.28655243	32.57940292	0.003987633	0.085693225	2.893899202	0.001049189	0.1452104	199.6860199	40.64764786
06/04/2024	30.56019402	32.58390427	0.004377647	0.085960157	2.872782469	0.001037941	0.146337688	199.7694244	41.09505081
07/04/2024	30.34705353	32.50973892	0.003843697	0.087019905	2.844062805	0.001026848	0.146370053	199.6854401	41.11915588
08/04/2024	29.89462662	32.41740417	0.003462317	0.08914189	2.804436207	0.001013859	0.141954035	199.8560944	40.56569672
09/04/2024	30.07093048	32.48460388	0.004249262	0.088831291	2.782339334	0.001003488	0.140741646	199.5425415	40.25165176
10/04/2024	30.16652107	32.40844345	0.004397078	0.087146983	2.780892849	0.000996736	0.138564736	199.4112396	40.31893921
11/04/2024	30.18635178	32.51470947	0.004470271	0.08524511	2.80693531	0.001000495	0.136485919	199.6013641	40.37841415
12/04/2024	30.18608665	32.62947845	0.003442078	0.082731247	2.853388071	0.001016198	0.134455606	199.7743835	40.39490128
13/04/2024	30.41461372	32.68379211	0.003585584	0.080725327	2.881257057	0.001025414	0.134484246	199.7956696	40.55079269
14/04/2024	30.18790245	32.49303436	0.004772281	0.080684043	2.860946178	0.001020724	0.135204256	199.3410339	40.4065094
15/04/2024	30.23072624	32.54641342	0.003932437	0.082960814	2.833872318	0.001015092	0.132430315	199.6072693	40.2365303
16/04/2024	30.21363068	32.58296204	0.004240283	0.083357923	2.827061415	0.001016923	0.132677823	199.7694702	40.31435776
17/04/2024	30.07782173	32.67685318	0.002706522	0.084411897	2.831633091	0.001019229	0.129097164	200.6322174	40.37615585
18/04/2024	30.38930893	32.71660995	0.002940107	0.084127255	2.830556393	0.001017621	0.130413994	200.5883331	40.58866119
19/04/2024	30.12375259	32.59773636	0.003978961	0.083977908	2.815552235	0.001008277	0.132537737	200.2905884	40.54453659
20/04/2024	30.37529755	32.71582794	0.004216206	0.083005764	2.812355757	0.00100121	0.133905619	200.063797	40.49559784
21/04/2024	30.25457382	32.80608749	0.002993232	0.080503263	2.842433929	0.001008931	0.13069652	199.8608856	40.65672302
22/04/2024	30.17905998	32.80773926	0.002191296	0.078325279	2.858659983	0.001029432	0.125281885	199.8735962	40.50930405
23/04/2024	30.29766846	32.80764389	0.002608364	0.077034011	2.857222319	0.001041376	0.124646209	199.6417236	40.44139481
24/04/2024	30.32533836	32.83940125	0.0023947	0.07667198	2.84992218	0.001042885	0.127157345	199.631958	40.54244614
25/04/2024	30.43919754	32.82662201	0.002575586	0.076719172	2.84057045	0.001036516	0.130225942	199.632019	40.70619965
26/04/2024	30.45895767	32.808815	0.002275942	0.076978825	2.831263065	0.001029869	0.13020891	199.5540924	40.80939484
27/04/2024	30.35544777	32.8243866	0.001524291	0.077242188	2.824350834	0.001032149	0.126708984	199.3244171	40.72539902
28/04/2024	30.29788017	32.81703186	0.001627102	0.077602655	2.81064105	0.001026448	0.126163125	198.8475037	40.58149338
29/04/2024	30.12359238	32.85074615	0.0019665	0.079159699	2.786775351	0.001005937	0.125471622	198.5441284	40.37814713
30/04/2024	30.00677872	32.88257217	0.001889912	0.081359223	2.764208078	0.000988768	0.12484251	198.734726	40.24137115
01/05/2024	29.92464066	32.92703247	0.001849555	0.083302975	2.740003347	0.000978146	0.12432088	198.9996643	40.227108
02/05/2024	29.85284424	32.9337616	0.002018315	0.08446043	2.710783243	0.000969947	0.124383219	198.9156036	40.14083481
03/05/2024	30.23190117	32.87621307	0.002728663	0.085198976	2.678261518	0.000963455	0.126296252	198.6089783	40.34000015
04/05/2024	29.84690285	32.85848618	0.002114224	0.086422004	2.657923698	0.000963618	0.124886766	198.7850952	40.31962967
05/05/2024	29.90960884	32.88701248	0.002829121	0.086350381	2.652329683	0.000960166	0.123053208	198.5698242	39.99082184
06/05/2024	29.78108597	32.8589325	0.00234328	0.08500579	2.657625675	0.000953543	0.121191464	198.3486633	39.80295563
07/05/2024	29.64810371	32.72236633	0.002339093	0.084560201	2.648391008	0.000947104	0.119318835	198.2124329	39.53578949
08/05/2024	29.72978401	32.78934479	0.002240025	0.085653096	2.620607615	0.000942886	0.119641647	198.437149	39.53157806
09/05/2024	29.74539566	32.88080215	0.001985059	0.087678336	2.599853754	0.000946599	0.120243691	198.774292	39.68989944
10/05/2024	29.69107437	32.91837692	0.00164799	0.089736789	2.571221113	0.000965934	0.120022148	199.0260315	39.71860886
11/05/2024	29.61551666	32.93185425	0.00156317	0.090496376	2.554102182	0.000952639	0.118352488	199.1939545	39.64188004
12/05/2024	29.57767868	32.95052719	0.001608286	0.091928691	2.537751913	0.000932341	0.115777351	199.2247314	39.60822678
13/05/2024	29.42403221	33.01969147	0.001820451	0.095516868	2.496655941	0.000925427	0.116386503	199.5413666	39.53721619
14/05/2024	29.34280014	33.12569427	0.001748154	0.099350214	2.485626698	0.000968009	0.122565582	200.0346832	39.5038681
15/05/2024	29.40008163	33.12583923	0.001750384	0.101122469	2.585025072	0.00111821	0.130308762	200.3273315	39.5838623
16/05/2024	29.34256172	33.22056198	0.00158941	0.102970935	2.627508163	0.001199064	0.135096595	200.6990662	39.67627716
17/05/2024	29.35181427	33.25159073	0.001403987	0.103753172	2.605134487	0.0011517	0.1292651	200.6590729	39.76203156
18/05/2024	29.16093254	33.32393265	0.001312235	0.104716398	2.560721874	0.001078535	0.122179501	200.6157074	39.7732048
19/05/2024	28.95657921	33.42728806	0.001400686	0.107246317	2.511253357	0.001074111	0.127349183	200.848526	39.67516708
20/05/2024	28.87451935	33.56243134	0.001797486	0.111837916	2.439533472	0.00108103	0.14870663	201.3845978	39.65375137
21/05/2024	28.58303833	33.74000549	0.003792484	0.117952667	2.339775801	0.001036906	0.189098686	201.9814606	39.60520935
22/05/2024	28.4974041	33.78058243	0.004551756	0.122436672	2.264068127	0.001006842	0.219327629	202.3498688	39.47704315
23/05/2024	28.37221146	33.842659	0.004723511	0.126297697	2.220222712	0.000989881	0.241669193	202.6920166	39.35011673
24/05/2024	28.33279037	33.89891052	0.00499895	0.129478872	2.190138102	0.000973746	0.251165628	202.9542694	39.2502327
25/05/2024	28.31266212	33.92487335	0.004130748	0.131516024	2.164339542	0.000960211	0.245558813	203.0706329	39.19411469
26/05/2024	28.29434967	33.93823624	0.002965515	0.132581353	2.14281702	0.000949339	0.233689204	203.0822601	39.17460251
27/05/2024	28.2956028	33.94125748	0.002495989	0.133284584	2.124732256	0.000937753	0.224795118	203.0536194	39.16914368
28/05/2024	28.31987762	33.9222374	0.002387559	0.133766085	2.108880758	0.000930276	0.215111107	203.0571594	39.16335678
29/05/2024	28.74248695	33.95121765	0.003123602	0.133467436	2.09468174	0.000924318	0.196947202	202.9655762	39.49121857
30/05/2024	29.07457733	33.97695923	0.004580186	0.131943166	2.086405039	0.000913448	0.179104283	202.7351685	40.02874756
31/05/2024	29.06230164	33.97849274	0.003349126	0.129103467	2.093820333	0.000898466	0.162101105	202.4351807	40.25905609
01/06/2024	28.83618736	33.95566177	0.001492116	0.127334878	2.119684935	0.000888556	0.149094522	202.0254211	40.10047531
02/06/2024	28.71321297	33.96068954	0.001351182	0.128531232	2.124370098	0.00087933	0.153711274	201.7726593	39.83517838
03/06/2024	28.62644005	33.97822189	0.001756594	0.129451826	2.105493069	0.000859016	0.159577638	201.6950836	39.69836426
04/06/2024	28.49825287	34.0022316	0.003162979	0.130212739	2.07439971	0.000833688	0.182305336	201.6938934	39.5308876
05/06/2024	28.27205086	34.03389359	0.010481276	0.137545124	2.004867315	0.000800218	0.279575109	202.2367859	39.18462372
06/06/2024	28.31011581	34.06612396	0.008601709	0.142053068	1.945206523	0.000788529	0.302762538	202.4474792	39.01166534
07/06/2024	28.33956909	34.07991028	0.004174496	0.142909482	1.924916983	0.000790395	0.263751477	202.365036	39.03761292
08/06/2024	28.31707001	34.08467865	0.004451802	0.143589363	1.910874844	0.000786922	0.253494471	202.3110962	39.02633286
09/06/2024	28.27056694	34.09881973	0.009810628	0.145246878	1.892208338	0.000772666	0.286324769	202.3731995	38.95856476
10/06/2024	28.21087265	34.11166763	0.010632222	0.146942377	1.859892488	0.000753727	0.310748309	202.5940247	38.84847641
11/06/2024	28.15304756	34.12609863	0.006202846	0.147894457	1.826411724	0.000745294	0.284820378	202.7720795	38.72991562
12/06/2024	28.10128403	34.14710999	0.005197486	0.148836136	1.806049347	0.000743299	0.266974777	202.9062653	38.63437653
13/06/2024	28.09845924	34.17209625	0.003695047	0.148943856	1.792007685	0.000741444	0.249428898	203.0121002	38.5895195
14/06/2024	28.05775261	34.18267822	0.002797704	0.148772478	1.780493498	0.000739193	0.233262897	203.0296021	38.55895996
15/06/2024	27.99362564	34.18038559	0.002575136	0.148802355	1.770939708	0.000738168	0.226825044	203.113205	38.4836998
16/06/2024	27.91064453	34.21161652	0.007971824	0.150486752	1.762997508	0.000738002	0.263249457	203.4682617	38.37111282
17/06/2024	27.81155586	34.22961807	0.014667382	0.151689634	1.76048851	0.000728888	0.314397842	203.7226868	38.24612427
18/06/2024	27.75545502	34.24409866	0.012055381	0.151256695	1.757786155	0.000718247	0.318561614	203.8901367	38.15004349
19/06/2024	27.62195396	34.26432037	0.024925701	0.152147144	1.761351585	0.000710204	0.359207213	204.0493164	38.06307602
20/06/2024	27.64537048	34.27124405	0.022407938	0.151607245	1.764245868	0.000698914	0.364054352	204.1790009	38.01853561
21/06/2024	27.62236786	34.26684952	0.016892409	0.150931224	1.76461792	0.000691608	0.330828846	204.1317139	38.03598404
22/06/2024	27.60962105	34.2676239	0.031494457	0.152212426	1.775722861	0.000688393	0.36535868	204.0562439	38.04878235
23/06/2024	27.62861824	34.27733612	0.022079358	0.15175201	1.781091332	0.000682985	0.350789994	204.1437988	38.09038544
24/06/2024	27.66053009	34.26881409	0.010671754	0.150761232	1.774718165	0.000678711	0.297813684	204.1400909	38.14466095
25/06/2024	27.62590408	34.2454071	0.00718997	0.150411785	1.763371825	0.000675897	0.268099874	204.1199493	38.13250351
26/06/2024	27.6833477	34.28088379	0.007240503	0.150716782	1.75441277	0.000673206	0.2574597	204.1434174	38.15177155
27/06/2024	27.71551704	34.28305054	0.005424027	0.150777072	1.7527982	0.000671706	0.241530657	204.0942688	38.22140884
28/06/2024	27.79044914	34.14294052	0.004505097	0.150342911	1.748015642	0.000669827	0.224799097	203.8356934	38.22342682
29/06/2024	27.78032684	34.20214844	0.003543396	0.149898037	1.738909125	0.000665874	0.208842322	203.8016663	38.22831345
30/06/2024	27.76551819	34.20766449	0.003005129	0.149801224	1.723068595	0.000661606	0.201328382	203.7987061	38.2105217
01/07/2024	27.6919651	34.20085907	0.002853466	0.149695963	1.71284914	0.00066018	0.195683017	203.5561981	38.11210251
02/07/2024	27.62037849	34.21051407	0.002758953	0.15033944	1.697632551	0.000659199	0.209134176	203.7773895	38.00127411
03/07/2024	27.53687096	34.23434067	0.003718363	0.151705042	1.677754998	0.000658535	0.231030226	204.0272064	37.90407562
